ZAHL,AUSPRAEGUNG,JAHR,MONAT,WERT,VORJAHRESWERT,VERAEND_VORMONAT_PROZENT,VERAEND_VORJAHRESMONAT_PROZENT,ZWOELF_MONATE_MITTELWERT
Besucher/innen,Neue Pinakothek,2013,201307,21137,24254,"9,08","-12,85",21013
Besucher/innen,Neue Pinakothek,2013,201306,19378,16598,"-35,86","16,75",21272
Besucher/innen,Neue Pinakothek,2013,201305,30214,17603,"30,99","71,64",21041
Besucher/innen,Neue Pinakothek,2013,201304,23066,30330,"-3,08","-23,95",19990
Besucher/innen,Neue Pinakothek,2013,201303,23800,28642,"77,85","-16,91",20595
Besucher/innen,Neue Pinakothek,2013,201302,13382,29640,"-24,77","-54,85",20999
Besucher/innen,Neue Pinakothek,2013,201301,17788,22422,"-12,33","-20,67",22354
Besucher/innen,Neue Pinakothek,2012,201212,20289,16014,"7,95","26,7",22740
Besucher/innen,Neue Pinakothek,2012,201211,18794,14732,"-20,84","27,57",22383
Besucher/innen,Neue Pinakothek,2012,201210,23743,20454,"32,82","16,08",22045
Besucher/innen,Neue Pinakothek,2012,201209,17876,13673,"-21,2","30,74",21771
Besucher/innen,Neue Pinakothek,2012,201208,22685,23094,"-6,47","-1,77",21421
Besucher/innen,Neue Pinakothek,2012,201207,24254,23755,"46,13","2,1",21455
Besucher/innen,Neue Pinakothek,2012,201206,16598,17224,"-5,71","-3,63",21413
Besucher/innen,Neue Pinakothek,2012,201205,17603,14317,"-41,96","22,95",21465
Besucher/innen,Neue Pinakothek,2012,201204,30330,15237,"5,89","99,05",21191
Besucher/innen,Neue Pinakothek,2012,201203,28642,16320,"-3,37","75,5",19934
Besucher/innen,Neue Pinakothek,2012,201202,29640,14091,"32,19","110,35",18907
Besucher/innen,Neue Pinakothek,2012,201201,22422,16868,"40,01","32,93",17611
Besucher/innen,Neue Pinakothek,2011,201112,16014,11392,"8,7","40,57",17148
Besucher/innen,Neue Pinakothek,2011,201111,14732,13321,"-27,97","10,59",16763
Besucher/innen,Neue Pinakothek,2011,201110,20454,22574,"49,59","-9,39",16646
Besucher/innen,Neue Pinakothek,2011,201109,13673,11829,"-40,79","15,59",16822
Besucher/innen,Neue Pinakothek,2011,201108,23094,19491,"-2,78","18,49",16669
Besucher/innen,Neue Pinakothek,2011,201107,23755,16702,"37,92","42,23",16368
Besucher/innen,Neue Pinakothek,2011,201106,17224,13093,"20,3","31,55",15781
Besucher/innen,Neue Pinakothek,2011,201105,14317,19831,"-6,04","-27,8",15436
Besucher/innen,Neue Pinakothek,2011,201104,15237,15187,"-6,64","0,33",15896
Besucher/innen,Neue Pinakothek,2011,201103,16320,19258,"15,82","-15,26",15892
Besucher/innen,Neue Pinakothek,2011,201102,14091,13175,"-16,46","6,95",16136
Besucher/innen,Neue Pinakothek,2011,201101,16868,14411,"48,07","17,05",16060
Besucher/innen,Neue Pinakothek,2010,201012,11392,12629,"-14,48","-9,79",15855
Besucher/innen,Neue Pinakothek,2010,201011,13321,12043,"-40,99","10,61",15958
Besucher/innen,Neue Pinakothek,2010,201010,22574,19657,"90,84","14,84",15852
Besucher/innen,Neue Pinakothek,2010,201009,11829,10551,"-39,31","12,11",15609
Besucher/innen,Neue Pinakothek,2010,201008,19491,16498,"16,7","18,14",15502
Besucher/innen,Neue Pinakothek,2010,201007,16702,16440,"27,56","1,59",15253
Besucher/innen,Neue Pinakothek,2010,201006,13093,13565,"-33,98","-3,48",15231
Besucher/innen,Neue Pinakothek,2010,201005,19831,14547,"30,58","36,32",15270
Besucher/innen,Neue Pinakothek,2010,201004,15187,13414,"-21,14","13,22",14830
Besucher/innen,Neue Pinakothek,2010,201003,19258,19628,"46,17","-1,89",14682
Besucher/innen,Neue Pinakothek,2010,201002,13175,13318,"-8,58","-1,07",14713
Besucher/innen,Neue Pinakothek,2010,201001,14411,15662,"14,11","-7,99",14725
Besucher/innen,Neue Pinakothek,2009,200912,12629,14468,"4,87","-12,71",14829
Besucher/innen,Neue Pinakothek,2009,200911,12043,13726,"-38,73","-12,26",14983
Besucher/innen,Neue Pinakothek,2009,200910,19657,23255,"86,3","-15,47",15123
Besucher/innen,Neue Pinakothek,2009,200909,10551,14604,"-36,05","-27,75",15423
Besucher/innen,Neue Pinakothek,2009,200908,16498,19085,"0,35","-13,56",15760
Besucher/innen,Neue Pinakothek,2009,200907,16440,19216,"21,19","-14,45",15976
Besucher/innen,Neue Pinakothek,2009,200906,13565,12905,"-6,75","5,11",16207
Besucher/innen,Neue Pinakothek,2009,200905,14547,14061,"8,45","3,46",16152
Besucher/innen,Neue Pinakothek,2009,200904,13414,16274,"-31,66","-17,57",16112
Besucher/innen,Neue Pinakothek,2009,200903,19628,21031,"47,38","-6,67",16350
Besucher/innen,Neue Pinakothek,2009,200902,13318,12096,"-14,97","10,1",16467
Besucher/innen,Neue Pinakothek,2009,200901,15662,12011,"8,25","30,4",16365
Besucher/innen,Neue Pinakothek,2008,200812,14468,13304,"5,41","8,75",16061
Besucher/innen,Neue Pinakothek,2008,200811,13726,12624,"-40,98","8,73",15964
Besucher/innen,Neue Pinakothek,2008,200810,23255,17157,"59,24","35,54",15872
Besucher/innen,Neue Pinakothek,2008,200809,14604,14466,"-23,48","0,95",15364
Besucher/innen,Neue Pinakothek,2008,200808,19085,28491,"-0,68","-33,01",15353
Besucher/innen,Neue Pinakothek,2008,200807,19216,22996,"48,9","-16,44",16136
Besucher/innen,Neue Pinakothek,2008,200806,12905,13720,"-8,22","-5,94",16451
Besucher/innen,Neue Pinakothek,2008,200805,14061,14707,"-13,6","-4,39",16519
Besucher/innen,Neue Pinakothek,2008,200804,16274,15736,"-22,62","3,42",16573
Besucher/innen,Neue Pinakothek,2008,200803,21031,19295,"73,87",9,16528
Besucher/innen,Neue Pinakothek,2008,200802,12096,14949,"0,71","-19,08",16384
Besucher/innen,Neue Pinakothek,2008,200801,12011,16571,"-9,72","-27,52",16621
Besucher/innen,Neue Pinakothek,2007,200712,13304,10413,"5,39","27,76",17001
Besucher/innen,Neue Pinakothek,2007,200711,12624,9965,"-26,42","26,68",16760
Besucher/innen,Neue Pinakothek,2007,200710,17157,17564,"18,6","-2,32",16539
Besucher/innen,Neue Pinakothek,2007,200709,14466,12195,"-49,23","18,62",16573
Besucher/innen,Neue Pinakothek,2007,200708,28491,21186,"23,9","34,48",16384
Besucher/innen,Neue Pinakothek,2007,200707,22996,14689,"67,61","56,55",15775
Besucher/innen,Neue Pinakothek,2007,200706,13720,6026,"-6,71","127,68",15083
Besucher/innen,Neue Pinakothek,2007,200705,14707,3906,"-6,54","276,52",14441
Besucher/innen,Neue Pinakothek,2007,200704,15736,16655,"-18,45","-5,52",13541
Besucher/innen,Neue Pinakothek,2007,200703,19295,16327,"29,07","18,18",13618
Besucher/innen,Neue Pinakothek,2007,200702,14949,10950,"-9,79","36,52",13371
Besucher/innen,Neue Pinakothek,2007,200701,16571,12716,"59,14","30,32",13037
Besucher/innen,Neue Pinakothek,2006,200612,10413,12326,"4,5","-15,52",12716
Besucher/innen,Neue Pinakothek,2006,200611,9965,11480,"-43,26","-13,2",12875
Besucher/innen,Neue Pinakothek,2006,200610,17564,22707,"44,03","-22,65",13002
Besucher/innen,Neue Pinakothek,2006,200609,12195,11502,"-42,44","6,03",13430
Besucher/innen,Neue Pinakothek,2006,200608,21186,22345,"44,23","-5,19",13373
Besucher/innen,Neue Pinakothek,2006,200607,14689,22849,"143,76","-35,71",13469
Besucher/innen,Neue Pinakothek,2006,200606,6026,17846,"54,28","-66,23",14149
Besucher/innen,Neue Pinakothek,2006,200605,3906,19347,"-76,55","-79,81",15134
Besucher/innen,Neue Pinakothek,2006,200604,16655,21263,"2,01","-21,67",16421
Besucher/innen,Neue Pinakothek,2006,200603,16327,31669,"49,11","-48,44",16805
Besucher/innen,Neue Pinakothek,2006,200602,10950,22826,"-13,89","-52,03",18083
Besucher/innen,Neue Pinakothek,2006,200601,12716,21075,"3,16","-39,66",19073
Besucher/innen,Neue Pinakothek,2005,200512,12326,12694,"7,37","-2,9",19770
Besucher/innen,Neue Pinakothek,2005,200511,11480,16383,"-49,44","-29,93",19800
Besucher/innen,Neue Pinakothek,2005,200510,22707,21316,"97,42","6,53",20209
Besucher/innen,Neue Pinakothek,2005,200509,11502,19403,"-48,53","-40,72",20093
Besucher/innen,Neue Pinakothek,2005,200508,22345,24659,"-2,21","-9,38",20751
Besucher/innen,Neue Pinakothek,2005,200507,22849,24195,"28,03","-5,56",20944
Besucher/innen,Neue Pinakothek,2005,200506,17846,18179,"-7,76","-1,83",21056
Besucher/innen,Neue Pinakothek,2005,200505,19347,24042,"-9,01","-19,53",21084
Besucher/innen,Neue Pinakothek,2005,200504,21263,21980,"-32,86","-3,26",21475
Besucher/innen,Neue Pinakothek,2005,200503,31669,25486,"38,74","24,26",21535
Besucher/innen,Neue Pinakothek,2005,200502,22826,27432,"8,31","-16,79",21020
Besucher/innen,Neue Pinakothek,2005,200501,21075,18860,"66,02","11,74",21404
Besucher/innen,Neue Pinakothek,2004,200412,12694,18770,"-22,52","-32,37",21219
Besucher/innen,Neue Pinakothek,2004,200411,16383,18834,"-23,14","-13,01",21725
Besucher/innen,Neue Pinakothek,2004,200410,21316,14653,"9,86","45,47",21930
Besucher/innen,Neue Pinakothek,2004,200409,19403,12269,"-21,31","58,15",21374
Besucher/innen,Neue Pinakothek,2004,200408,24659,23024,"1,92","7,1",20780
Besucher/innen,Neue Pinakothek,2004,200407,24195,20784,"33,09","16,41",20644
Besucher/innen,Neue Pinakothek,2004,200406,18179,15999,"-24,39","13,63",20359
Besucher/innen,Neue Pinakothek,2004,200405,24042,19489,"9,38","23,36",20178
Besucher/innen,Neue Pinakothek,2004,200404,21980,18327,"-13,76","19,93",19798
Besucher/innen,Neue Pinakothek,2004,200403,25486,20370,"-7,09","25,12",19494
Besucher/innen,Neue Pinakothek,2004,200402,27432,14939,"45,45","83,63",19068
Besucher/innen,Neue Pinakothek,2004,200401,18860,16499,"0,48","14,31",18027
Besucher/innen,Neue Pinakothek,2003,200312,18770,19934,"-0,34","-5,84",17830
Besucher/innen,Neue Pinakothek,2003,200311,18834,16833,"28,53","11,89",17927
Besucher/innen,Neue Pinakothek,2003,200310,14653,31199,"19,43","-53,03",17760
Besucher/innen,Neue Pinakothek,2003,200309,12269,14654,"-46,71","-16,28",19139
Besucher/innen,Neue Pinakothek,2003,200308,23024,25717,"10,78","-10,47",19338
Besucher/innen,Neue Pinakothek,2003,200307,20784,20291,"29,91","2,43",19562
Besucher/innen,Neue Pinakothek,2003,200306,15999,12866,"-17,91","24,35",19521
Besucher/innen,Neue Pinakothek,2003,200305,19489,37721,"6,34","-48,33",19260
Besucher/innen,Neue Pinakothek,2003,200304,18327,27899,"-10,03","-34,31",20779
Besucher/innen,Neue Pinakothek,2003,200303,20370,31668,"36,35","-35,68",21577
Besucher/innen,Neue Pinakothek,2003,200302,14939,30009,"-9,46","-50,22",22518
Besucher/innen,Neue Pinakothek,2003,200301,16499,12570,"-17,23","31,26",23774
Besucher/innen,Neue Pinakothek,2002,200212,19934,12606,"18,42","58,13",23447
Besucher/innen,Neue Pinakothek,2002,200211,16833,21578,"-46,05","-21,99",22836
Besucher/innen,Neue Pinakothek,2002,200210,31199,16196,"112,9","92,63",23232
Besucher/innen,Neue Pinakothek,2002,200209,14654,21816,"-43,02","-32,83",21981
Besucher/innen,Neue Pinakothek,2002,200208,25717,27620,"26,74","-6,89",22578
Besucher/innen,Neue Pinakothek,2002,200207,20291,21802,"57,71","-6,93",22737
Besucher/innen,Neue Pinakothek,2002,200206,12866,22297,"-65,89","-42,3",22863
Besucher/innen,Neue Pinakothek,2002,200205,37721,27492,"35,21","37,21",23649
Besucher/innen,Neue Pinakothek,2002,200204,27899,35327,"-11,9","-21,03",22796
Besucher/innen,Neue Pinakothek,2002,200203,31668,34109,"5,53","-7,16",23415
Besucher/innen,Neue Pinakothek,2002,200202,30009,24152,"138,74","24,25",23619
Besucher/innen,Neue Pinakothek,2002,200201,12570,25520,"-0,29","-50,74",23130
Besucher/innen,Neue Pinakothek,2001,200112,12606,14519,"-41,58","-13,18",24210
Besucher/innen,Neue Pinakothek,2001,200111,21578,23474,"33,23","-8,08",24369
Besucher/innen,Neue Pinakothek,2001,200110,16196,29675,"-25,76","-45,42",24527
Besucher/innen,Neue Pinakothek,2001,200109,21816,14703,"-21,01","48,38",25650
Besucher/innen,Neue Pinakothek,2001,200108,27620,25509,"26,69","8,28",25058
Besucher/innen,Neue Pinakothek,2001,200107,21802,23785,"-2,22","-8,34",24882
Besucher/innen,Neue Pinakothek,2001,200106,22297,18023,"-18,9","23,71",25047
Besucher/innen,Neue Pinakothek,2001,200105,27492,14405,"-22,18","90,85",24691
Besucher/innen,Neue Pinakothek,2001,200104,35327,14287,"3,57","147,27",23600
Besucher/innen,Neue Pinakothek,2001,200103,34109,25439,"41,23","34,08",21847
Besucher/innen,Neue Pinakothek,2001,200102,24152,17635,"-5,36","36,95",21124
Besucher/innen,Neue Pinakothek,2001,200101,25520,21081,"75,77","21,06",20581
Besucher/innen,Neue Pinakothek,2000,200012,14519,,"-38,15",,20211
Besucher/innen,Neue Pinakothek,2000,200011,23474,,"-20,9",,20729
Besucher/innen,Neue Pinakothek,2000,200010,29675,,"101,83",,20454
Besucher/innen,Neue Pinakothek,2000,200009,14703,,"-42,36",,19430
Besucher/innen,Neue Pinakothek,2000,200008,25509,,"7,25",,20021
Besucher/innen,Neue Pinakothek,2000,200007,23785,,"31,97",,19236
Besucher/innen,Neue Pinakothek,2000,200006,18023,,"25,12",,18478
Besucher/innen,Neue Pinakothek,2000,200005,14405,,"0,83",,18569
Besucher/innen,Neue Pinakothek,2000,200004,14287,,"-43,84",,19611
Besucher/innen,Neue Pinakothek,2000,200003,25439,,"44,25",,21385
Besucher/innen,Neue Pinakothek,2000,200002,17635,,"-16,35",,19358
Besucher/innen,Neue Pinakothek,2000,200001,21081,,,,21081
Besucher/innen,Pinakothek der Moderne,2016,201604,21985,22644,"-5,5","-2,91",24165
Besucher/innen,Pinakothek der Moderne,2016,201603,23264,22486,"-15,58","3,46",24220
Besucher/innen,Pinakothek der Moderne,2016,201602,27556,19581,"-4,29","40,73",24156
Besucher/innen,Pinakothek der Moderne,2016,201601,28791,23369,"35,43","23,2",23491
Besucher/innen,Pinakothek der Moderne,2015,201512,21259,18522,"2,4","14,78",23039
Besucher/innen,Pinakothek der Moderne,2015,201511,20761,17237,"-27,36","20,44",22811
Besucher/innen,Pinakothek der Moderne,2015,201510,28582,26417,"38,84","8,2",22517
Besucher/innen,Pinakothek der Moderne,2015,201509,20586,19919,"-24,95","3,35",22337
Besucher/innen,Pinakothek der Moderne,2015,201508,27428,38241,"23,66","-28,28",22281
Besucher/innen,Pinakothek der Moderne,2015,201507,22180,30269,"9,36","-26,72",23182
Besucher/innen,Pinakothek der Moderne,2015,201506,20282,22993,"-25,74","-11,79",23857
Besucher/innen,Pinakothek der Moderne,2015,201505,27311,23828,"20,61","14,62",24082
Besucher/innen,Pinakothek der Moderne,2015,201504,22644,25408,"0,7","-10,88",23792
Besucher/innen,Pinakothek der Moderne,2015,201503,22486,23951,"14,84","-6,12",24023
Besucher/innen,Pinakothek der Moderne,2015,201502,19581,26643,"-16,21","-26,51",24145
Besucher/innen,Pinakothek der Moderne,2015,201501,23369,38733,"26,17","-39,67",24733
Besucher/innen,Pinakothek der Moderne,2014,201412,18522,31269,"7,45","-40,77",26013
Besucher/innen,Pinakothek der Moderne,2014,201411,17237,43378,"-34,75","-60,26",27076
Besucher/innen,Pinakothek der Moderne,2014,201410,26417,33709,"32,62","-21,63",29254
Besucher/innen,Pinakothek der Moderne,2014,201409,19919,13792,"-47,91","44,42",29862
Besucher/innen,Pinakothek der Moderne,2014,201408,38241,,"26,34",,29351
Besucher/innen,Pinakothek der Moderne,2014,201407,30269,,"31,64",,28543
Besucher/innen,Pinakothek der Moderne,2014,201406,22993,,"-3,5",,28370
Besucher/innen,Pinakothek der Moderne,2014,201405,23828,,"-6,22",,28968
Besucher/innen,Pinakothek der Moderne,2014,201404,25408,,"6,08",,29610
Besucher/innen,Pinakothek der Moderne,2014,201403,23951,,"-10,1",,30211
Besucher/innen,Pinakothek der Moderne,2014,201402,26643,20384,"-31,21","30,71",31254
Besucher/innen,Pinakothek der Moderne,2014,201401,38733,27926,"23,87","38,7",30211
Besucher/innen,Pinakothek der Moderne,2013,201312,31269,28098,"-27,92","11,29",28410
Besucher/innen,Pinakothek der Moderne,2013,201311,43378,25761,"28,68","68,39",27881
Besucher/innen,Pinakothek der Moderne,2013,201310,33709,28496,"144,41","18,29",24945
Besucher/innen,Pinakothek der Moderne,2013,201309,13792,24627,,-44,24076
Besucher/innen,Pinakothek der Moderne,2013,201308,,24299,,,
Besucher/innen,Pinakothek der Moderne,2013,201307,,49904,,,
Besucher/innen,Pinakothek der Moderne,2013,201306,,45160,,,
Besucher/innen,Pinakothek der Moderne,2013,201305,,48231,,,
Besucher/innen,Pinakothek der Moderne,2013,201304,,70569,,,
Besucher/innen,Pinakothek der Moderne,2013,201303,,33216,,,
Besucher/innen,Pinakothek der Moderne,2013,201302,20384,26183,"-27,01","-22,15",35556
Besucher/innen,Pinakothek der Moderne,2013,201301,27926,32829,"-0,61","-14,93",36039
Besucher/innen,Pinakothek der Moderne,2012,201212,28098,25169,"9,07","11,64",36448
Besucher/innen,Pinakothek der Moderne,2012,201211,25761,23764,"-9,6","8,4",36204
Besucher/innen,Pinakothek der Moderne,2012,201210,28496,26553,"15,71","7,32",36037
Besucher/innen,Pinakothek der Moderne,2012,201209,24627,20678,"1,35","19,1",35875
Besucher/innen,Pinakothek der Moderne,2012,201208,24299,23771,"-51,31","2,22",35546
Besucher/innen,Pinakothek der Moderne,2012,201207,49904,37517,"10,5","33,02",35502
Besucher/innen,Pinakothek der Moderne,2012,201206,45160,26585,"-6,37","69,87",34470
Besucher/innen,Pinakothek der Moderne,2012,201205,48231,22018,"-31,65","119,05",32922
Besucher/innen,Pinakothek der Moderne,2012,201204,70569,23752,"112,45","197,11",30738
Besucher/innen,Pinakothek der Moderne,2012,201203,33216,29783,"26,86","11,53",26836
Besucher/innen,Pinakothek der Moderne,2012,201202,26183,22931,"-20,24","14,18",26550
Besucher/innen,Pinakothek der Moderne,2012,201201,32829,26118,"30,43","25,69",26279
Besucher/innen,Pinakothek der Moderne,2011,201112,25169,19459,"5,91","29,34",25720
Besucher/innen,Pinakothek der Moderne,2011,201111,23764,14763,"-10,5","60,97",25244
Besucher/innen,Pinakothek der Moderne,2011,201110,26553,43383,"28,41","-38,79",24494
Besucher/innen,Pinakothek der Moderne,2011,201109,20678,17771,"-13,01","16,36",25897
Besucher/innen,Pinakothek der Moderne,2011,201108,23771,49022,"-36,64","-51,51",25654
Besucher/innen,Pinakothek der Moderne,2011,201107,37517,38117,"41,12","-1,57",27759
Besucher/innen,Pinakothek der Moderne,2011,201106,26585,35087,"20,74","-24,23",27809
Besucher/innen,Pinakothek der Moderne,2011,201105,22018,63099,"-7,3","-65,11",28517
Besucher/innen,Pinakothek der Moderne,2011,201104,23752,29016,"-20,25","-18,14",31940
Besucher/innen,Pinakothek der Moderne,2011,201103,29783,26330,"29,88","13,11",32379
Besucher/innen,Pinakothek der Moderne,2011,201102,22931,18905,"-12,2","21,3",32091
Besucher/innen,Pinakothek der Moderne,2011,201101,26118,21844,"34,22","19,57",31756
Besucher/innen,Pinakothek der Moderne,2010,201012,19459,17595,"31,81","10,59",31400
Besucher/innen,Pinakothek der Moderne,2010,201011,14763,19920,"-65,97","-25,89",31244
Besucher/innen,Pinakothek der Moderne,2010,201010,43383,30440,"144,12","42,52",31674
Besucher/innen,Pinakothek der Moderne,2010,201009,17771,15212,"-63,75","16,82",30596
Besucher/innen,Pinakothek der Moderne,2010,201008,49022,17468,"28,61","180,64",30382
Besucher/innen,Pinakothek der Moderne,2010,201007,38117,22836,"8,64","66,92",27753
Besucher/innen,Pinakothek der Moderne,2010,201006,35087,19671,"-44,39","78,37",26479
Besucher/innen,Pinakothek der Moderne,2010,201005,63099,23231,"117,46","171,62",25195
Besucher/innen,Pinakothek der Moderne,2010,201004,29016,23273,"10,2","24,68",21872
Besucher/innen,Pinakothek der Moderne,2010,201003,26330,30877,"39,28","-14,73",21394
Besucher/innen,Pinakothek der Moderne,2010,201002,18905,31553,"-13,45","-40,08",21773
Besucher/innen,Pinakothek der Moderne,2010,201001,21844,30621,"24,15","-28,66",22827
Besucher/innen,Pinakothek der Moderne,2009,200912,17595,24399,"-11,67","-27,89",23558
Besucher/innen,Pinakothek der Moderne,2009,200911,19920,23654,"-34,56","-15,79",24125
Besucher/innen,Pinakothek der Moderne,2009,200910,30440,43766,"100,11","-30,45",24436
Besucher/innen,Pinakothek der Moderne,2009,200909,15212,32082,"-12,92","-52,58",25547
Besucher/innen,Pinakothek der Moderne,2009,200908,17468,36594,"-23,51","-52,27",26953
Besucher/innen,Pinakothek der Moderne,2009,200907,22836,37570,"16,09","-39,22",28546
Besucher/innen,Pinakothek der Moderne,2009,200906,19671,22495,"-15,32","-12,55",29774
Besucher/innen,Pinakothek der Moderne,2009,200905,23231,21976,"-0,18","5,71",30010
Besucher/innen,Pinakothek der Moderne,2009,200904,23273,26545,"-24,63","-12,33",29905
Besucher/innen,Pinakothek der Moderne,2009,200903,30877,30326,"-2,14","1,82",30178
Besucher/innen,Pinakothek der Moderne,2009,200902,31553,19430,"3,04","62,39",30132
Besucher/innen,Pinakothek der Moderne,2009,200901,30621,49975,"25,5","-38,73",29122
Besucher/innen,Pinakothek der Moderne,2008,200812,24399,47276,"3,15","-48,39",30734
Besucher/innen,Pinakothek der Moderne,2008,200811,23654,48266,"-45,95","-50,99",32641
Besucher/innen,Pinakothek der Moderne,2008,200810,43766,62252,"36,42","-29,7",34692
Besucher/innen,Pinakothek der Moderne,2008,200809,32082,37136,"-12,33","-13,61",36232
Besucher/innen,Pinakothek der Moderne,2008,200808,36594,28442,"-2,6","28,66",36653
Besucher/innen,Pinakothek der Moderne,2008,200807,37570,31642,"67,01","18,73",35974
Besucher/innen,Pinakothek der Moderne,2008,200806,22495,22296,"2,36","0,89",35480
Besucher/innen,Pinakothek der Moderne,2008,200805,21976,28478,"-17,21","-22,83",35464
Besucher/innen,Pinakothek der Moderne,2008,200804,26545,23445,"-12,47","13,22",36005
Besucher/innen,Pinakothek der Moderne,2008,200803,30326,39837,"56,08","-23,87",35747
Besucher/innen,Pinakothek der Moderne,2008,200802,19430,38064,"-61,12","-48,95",36540
Besucher/innen,Pinakothek der Moderne,2008,200801,49975,41848,"5,71","19,42",38092
Besucher/innen,Pinakothek der Moderne,2007,200712,47276,34110,"-2,05","38,6",37415
Besucher/innen,Pinakothek der Moderne,2007,200711,48266,29207,"-22,47","65,25",36318
Besucher/innen,Pinakothek der Moderne,2007,200710,62252,38846,"67,63","60,25",34730
Besucher/innen,Pinakothek der Moderne,2007,200709,37136,23716,"30,57","56,59",32779
Besucher/innen,Pinakothek der Moderne,2007,200708,28442,42786,"-10,11","-33,52",31661
Besucher/innen,Pinakothek der Moderne,2007,200707,31642,26703,"41,92","18,5",32856
Besucher/innen,Pinakothek der Moderne,2007,200706,22296,18834,"-21,71","18,38",32445
Besucher/innen,Pinakothek der Moderne,2007,200705,28478,19319,"21,47","47,41",32156
Besucher/innen,Pinakothek der Moderne,2007,200704,23445,36903,"-41,15","-36,47",31393
Besucher/innen,Pinakothek der Moderne,2007,200703,39837,37544,"4,66","6,11",32514
Besucher/innen,Pinakothek der Moderne,2007,200702,38064,32097,"-9,04","18,59",32323
Besucher/innen,Pinakothek der Moderne,2007,200701,41848,30301,"22,69","38,11",31826
Besucher/innen,Pinakothek der Moderne,2006,200612,34110,23781,"16,79","43,43",30864
Besucher/innen,Pinakothek der Moderne,2006,200611,29207,30686,"-24,81","-4,82",30003
Besucher/innen,Pinakothek der Moderne,2006,200610,38846,40536,"63,8","-4,17",30126
Besucher/innen,Pinakothek der Moderne,2006,200609,23716,20951,"-44,57","13,2",30267
Besucher/innen,Pinakothek der Moderne,2006,200608,42786,41457,"60,23","3,21",30037
Besucher/innen,Pinakothek der Moderne,2006,200607,26703,42120,"41,78","-36,6",29926
Besucher/innen,Pinakothek der Moderne,2006,200606,18834,29399,"-2,51","-35,94",31211
Besucher/innen,Pinakothek der Moderne,2006,200605,19319,30115,"-47,65","-35,85",32091
Besucher/innen,Pinakothek der Moderne,2006,200604,36903,29970,"-1,71","23,13",32991
Besucher/innen,Pinakothek der Moderne,2006,200603,37544,36675,"16,97","2,37",32413
Besucher/innen,Pinakothek der Moderne,2006,200602,32097,32866,"5,93","-2,34",32341
Besucher/innen,Pinakothek der Moderne,2006,200601,30301,34546,"27,42","-12,29",32405
Besucher/innen,Pinakothek der Moderne,2005,200512,23781,36039,"-22,5","-34,01",32759
Besucher/innen,Pinakothek der Moderne,2005,200511,30686,45404,"-24,3","-32,42",33780
Besucher/innen,Pinakothek der Moderne,2005,200510,40536,56409,"93,48","-28,14",35007
Besucher/innen,Pinakothek der Moderne,2005,200509,20951,39414,"-49,46","-46,84",36329
Besucher/innen,Pinakothek der Moderne,2005,200508,41457,51054,"-1,57","-18,8",37868
Besucher/innen,Pinakothek der Moderne,2005,200507,42120,57645,"43,27","-26,93",38668
Besucher/innen,Pinakothek der Moderne,2005,200506,29399,47435,"-2,38","-38,02",39961
Besucher/innen,Pinakothek der Moderne,2005,200505,30115,55832,"0,48","-46,06",41464
Besucher/innen,Pinakothek der Moderne,2005,200504,29970,47912,"-18,28","-37,45",43607
Besucher/innen,Pinakothek der Moderne,2005,200503,36675,64973,"11,59","-43,55",45103
Besucher/innen,Pinakothek der Moderne,2005,200502,32866,67314,"-4,86","-51,18",47461
Besucher/innen,Pinakothek der Moderne,2005,200501,34546,59653,"-4,14","-42,09",50331
Besucher/innen,Pinakothek der Moderne,2004,200412,36039,51260,"-20,63","-29,69",52424
Besucher/innen,Pinakothek der Moderne,2004,200411,45404,55863,"-19,51","-18,72",53692
Besucher/innen,Pinakothek der Moderne,2004,200410,56409,97348,"43,12","-42,05",54564
Besucher/innen,Pinakothek der Moderne,2004,200409,39414,91110,"-22,8","-56,74",57975
Besucher/innen,Pinakothek der Moderne,2004,200408,51054,65611,"-11,43","-22,19",62283
Besucher/innen,Pinakothek der Moderne,2004,200407,57645,74935,"21,52","-23,07",63496
Besucher/innen,Pinakothek der Moderne,2004,200406,47435,49776,"-15,04","-4,7",64937
Besucher/innen,Pinakothek der Moderne,2004,200405,55832,68597,"16,53","-18,61",65132
Besucher/innen,Pinakothek der Moderne,2004,200404,47912,69181,"-26,26","-30,74",66196
Besucher/innen,Pinakothek der Moderne,2004,200403,64973,83825,"-3,48","-22,49",67968
Besucher/innen,Pinakothek der Moderne,2004,200402,67314,73706,"12,84","-8,67",69539
Besucher/innen,Pinakothek der Moderne,2004,200401,59653,90116,"16,37","-33,8",70072
Besucher/innen,Pinakothek der Moderne,2003,200312,51260,88113,"-8,24","-41,82",72611
Besucher/innen,Pinakothek der Moderne,2003,200311,55863,92259,"-42,62","-39,45",75682
Besucher/innen,Pinakothek der Moderne,2003,200310,97348,128576,"6,85","-24,29",78715
Besucher/innen,Pinakothek der Moderne,2003,200309,91110,302756,"38,86","-69,91",81317
Besucher/innen,Pinakothek der Moderne,2003,200308,65611,,"-12,44",,98954
Besucher/innen,Pinakothek der Moderne,2003,200307,74935,,"50,54",,101985
Besucher/innen,Pinakothek der Moderne,2003,200306,49776,,"-27,44",,104691
Besucher/innen,Pinakothek der Moderne,2003,200305,68597,,"-0,84",,110792
Besucher/innen,Pinakothek der Moderne,2003,200304,69181,,"-17,47",,116067
